names,seqnames,start,end,LOCATION,GENEID,PRECEDEID,FOLLOWID,symbol,APM11_numCs,APM12_numCs,APM19_numCs,APM20_numCs,APM11_coverage,APM12_coverage,APM19_coverage,APM20_coverage,p.value,ratioAPM11,ratioAPM12,ratioAPM19,ratioAPM20,meanES,meanB1DMSO24h,beta
chr13_100946667,chr13,100946667,100946667,intergenic,NA,"c(""18708"", ""328324"", ""71174"", ""78136"")","c(""102216272"", ""108143"", ""12572"", ""17940"", ""17948"", ""17951"", ""17952"", ""18260"", ""19356"", ""20365"", ""20595"", ""218518"", ""23894"", ""268697"", ""26886"", ""53880"", ""544971"", ""66128"", ""69048"", ""76041"", ""78038"")",NA,18,11,41,91,120,107,69,148,6.50E-05,0.15,0.102803738,0.594202899,0.614864865,0.126401869,0.604533882,0.478132013
chr13_100946668,chr13,100946668,100946668,intergenic,NA,"c(""18708"", ""328324"", ""71174"", ""78136"")","c(""102216272"", ""108143"", ""12572"", ""17940"", ""17948"", ""17951"", ""17952"", ""18260"", ""19356"", ""20365"", ""20595"", ""218518"", ""23894"", ""268697"", ""26886"", ""53880"", ""544971"", ""66128"", ""69048"", ""76041"", ""78038"")",NA,18,13,53,102,170,125,95,193,2.80E-05,0.105882353,0.104,0.557894737,0.528497409,0.104941176,0.543196073,0.438254897
chr13_102692590,chr13,102692590,102692590,promoter,17079,character(0),character(0),Cd180,8,5,27,49,80,45,43,73,8.79E-05,0.1,0.111111111,0.627906977,0.671232877,0.105555556,0.649569927,0.544014371
chr13_102692590,chr13,102692590,102692590,intergenic,NA,"c(""102632492"", ""17079"", ""328329"", ""76624"")",18708,NA,8,5,27,49,80,45,43,73,8.79E-05,0.1,0.111111111,0.627906977,0.671232877,0.105555556,0.649569927,0.544014371
chr13_103363225,chr13,103363225,103363225,intergenic,NA,"c(""102632492"", ""108154"", ""218543"", ""218544"", ""238831"", ""59079"", ""60411"", ""66975"", ""75805"", ""81003"")","c(""17079"", ""328329"", ""76624"")",NA,13,8,40,57,77,47,52,76,5.84E-05,0.168831169,0.170212766,0.769230769,0.75,0.169521967,0.759615385,0.590093417
chr13_104911462,chr13,104911462,104911462,intergenic,NA,"c(""15550"", ""52882"", ""66763"", ""71816"")","c(""108154"", ""218544"", ""238831"", ""59079"", ""60411"", ""66975"", ""67285"", ""67288"", ""75805"", ""77803"", ""81003"")",NA,20,15,38,87,127,96,56,127,3.37E-05,0.157480315,0.15625,0.678571429,0.68503937,0.156865157,0.681805399,0.524940242
chr13_104911477,chr13,104911477,104911477,intergenic,NA,"c(""15550"", ""52882"", ""66763"", ""71816"")","c(""108154"", ""218544"", ""238831"", ""59079"", ""60411"", ""66975"", ""67285"", ""67288"", ""75805"", ""77803"", ""81003"")",NA,16,15,38,80,128,99,59,124,4.20E-05,0.125,0.151515152,0.644067797,0.64516129,0.138257576,0.644614543,0.506356968
chr13_104911637,chr13,104911637,104911637,intergenic,NA,"c(""15550"", ""52882"", ""66763"", ""71816"")","c(""108154"", ""218544"", ""238831"", ""59079"", ""60411"", ""66975"", ""67285"", ""67288"", ""75805"", ""77803"", ""81003"")",NA,10,8,38,75,112,89,55,102,2.49E-05,0.089285714,0.08988764,0.690909091,0.735294118,0.089586677,0.713101604,0.623514927
chr13_109625839,chr13,109625839,109625839,intron,238871,character(0),character(0),Pde4d,9,4,34,55,104,83,66,97,9.78E-05,0.086538462,0.048192771,0.515151515,0.567010309,0.067365616,0.541080912,0.473715296
chr13_110398307,chr13,110398307,110398307,intron,20620,character(0),character(0),Plk2,29,16,56,99,145,97,94,164,6.50E-05,0.2,0.164948454,0.595744681,0.603658537,0.182474227,0.599701609,0.417227382
chr13_114271958,chr13,114271958,114271958,intergenic,NA,"c(""105083"", ""109700"", ""14313"", ""16398"", ""17434"", ""17993"", ""74909"", ""75161"")","c(""170625"", ""218639"", ""319803"", ""56534"", ""70917"")",NA,11,6,37,58,97,56,56,81,5.44E-05,0.113402062,0.107142857,0.660714286,0.716049383,0.110272459,0.688381834,0.578109375
chr13_117358433,chr13,117358433,117358433,intergenic,NA,"c(""15165"", ""71100"")","c(""13723"", ""52552"", ""623312"")",NA,70,41,107,134,206,128,148,190,4.81E-05,0.339805825,0.3203125,0.722972973,0.705263158,0.330059163,0.714118065,0.384058903
chr13_117358463,chr13,117358463,117358463,intergenic,NA,"c(""15165"", ""71100"")","c(""13723"", ""52552"", ""623312"")",NA,21,13,63,80,222,131,146,191,4.42E-05,0.094594595,0.099236641,0.431506849,0.418848168,0.096915618,0.425177508,0.328261891
chr13_117358475,chr13,117358475,117358475,intergenic,NA,"c(""15165"", ""71100"")","c(""13723"", ""52552"", ""623312"")",NA,31,14,74,89,226,140,144,183,5.66E-05,0.137168142,0.1,0.513888889,0.486338798,0.118584071,0.500113843,0.381529773
chr13_12683893,chr13,12683893,12683893,intergenic,NA,"c(""107849"", ""17101"", ""18073"", ""18811"", ""18812"", ""83924"")","c(""11472"", ""171211"", ""20191"", ""217995"", ""238505"", ""328186"", ""56048"", ""664862"", ""67475"")",NA,94,79,107,187,244,185,135,244,5.35E-05,0.385245902,0.427027027,0.792592593,0.766393443,0.406136464,0.779493018,0.373356553
chr13_13419049,chr13,13419049,13419049,intergenic,NA,"c(""14593"", ""14706"", ""17101"", ""18073"", ""70430"", ""94246"", ""94253"", ""97884"")","c(""107849"", ""171211"", ""18811"", ""18812"", ""217995"", ""56048"", ""664862"", ""67475"", ""83924"")",NA,89,73,120,189,248,185,152,249,3.84E-05,0.358870968,0.394594595,0.789473684,0.759036145,0.376732781,0.774254914,0.397522133
chr13_13889297,chr13,13889297,13889297,intergenic,NA,"c(""105351"", ""14593"", ""19166"", ""70430"", ""75398"", ""94246"", ""94253"", ""97884"")","c(""107849"", ""14706"", ""17101"", ""18073"", ""18811"", ""83924"")",NA,10,8,43,58,131,75,77,104,5.79E-05,0.076335878,0.106666667,0.558441558,0.557692308,0.091501272,0.558066933,0.466565661
chr13_13889328,chr13,13889328,13889328,intergenic,NA,"c(""105351"", ""14593"", ""19166"", ""70430"", ""75398"", ""94246"", ""94253"", ""97884"")","c(""107849"", ""14706"", ""17101"", ""18073"", ""18811"", ""83924"")",NA,44,30,64,84,129,72,75,96,9.37E-05,0.341085271,0.416666667,0.853333333,0.875,0.378875969,0.864166667,0.485290698
chr13_14369303,chr13,14369303,14369303,intron,94253,character(0),character(0),Hecw1,22,19,47,86,178,145,109,183,8.41E-05,0.123595506,0.131034483,0.431192661,0.469945355,0.127314994,0.450569008,0.323254014
chr13_14369522,chr13,14369522,14369522,intron,94253,character(0),character(0),Hecw1,23,16,56,83,171,122,114,174,5.96E-05,0.134502924,0.131147541,0.49122807,0.477011494,0.132825232,0.484119782,0.35129455
chr13_23522204,chr13,23522204,23522204,intergenic,NA,"c(""105355"", ""107970"", ""12763"", ""14957"", ""15216"", ""20504"", ""214158"", ""214189"", ""218103"", ""260423"", ""319148"", ""319150"", ""319151"", ""319155"", ""319156"", ""319157"", ""319163"", ""319164"", ""319165"", ""319166"", ""319172"", ""319173"", ""319177"", ""319178"", ""319179"", ""319180"", ""319181"", ""319182"", ""319848"", ""326619"", ""326620"", ""360198"", ""50708"", ""50709"", ""68024"", ""68732"", ""69386"", ""80838"", ""97908"")","c(""100036518"", ""100312485"", ""12231"", ""171248"", ""171249"", ""171250"", ""171251"", ""171252"", ""171253"", ""171256"", ""171269"", ""171270"", ""171271"", ""171272"", ""171273"", ""171274"", ""171275"", ""171277"", ""171279"", ""218100"", ""238555"", ""30946"", ""320842"", ""432735"", ""432736"", ""632793"", ""74061"", ""75322"", ""75887"")",NA,24,21,60,99,211,157,149,238,7.99E-05,0.113744076,0.133757962,0.402684564,0.415966387,0.123751019,0.409325475,0.285574456
chr13_3406519,chr13,3406519,3406519,intergenic,NA,"c(""105203"", ""105349"", ""105387"", ""111002"", ""142688"", ""14569"", ""238463"", ""27384"", ""432720"", ""494124"", ""56349"", ""622402"", ""70405"", ""73270"", ""76937"", ""80796"", ""83428"")",73266,NA,204,135,217,319,442,315,299,443,4.37E-05,0.461538462,0.428571429,0.725752508,0.720090293,0.445054945,0.722921401,0.277866456
chr13_34163641,chr13,34163641,34163641,intron,69666,character(0),character(0),Psmg4,24,10,45,57,119,49,55,67,3.98E-05,0.201680672,0.204081633,0.818181818,0.850746269,0.202881152,0.834464043,0.631582891
chr13_34163648,chr13,34163648,34163648,intron,69666,character(0),character(0),Psmg4,9,2,38,49,121,46,57,70,4.56E-05,0.074380165,0.043478261,0.666666667,0.7,0.058929213,0.683333333,0.62440412
chr13_3918472,chr13,3918472,3918472,promoter,56349,character(0),character(0),Net1,8,8,48,59,91,89,87,116,6.25E-05,0.087912088,0.08988764,0.551724138,0.50862069,0.088899864,0.530172414,0.44127255
chr13_3918472,chr13,3918472,3918472,intergenic,NA,"c(""105349"", ""105387"", ""111002"", ""116852"", ""238463"", ""27384"", ""432720"", ""56043"", ""622402"", ""77337"", ""83428"", ""83702"")","c(""105203"", ""142688"", ""14569"", ""494124"", ""56349"", ""70405"", ""73266"", ""73270"", ""76937"", ""80796"")",NA,8,8,48,59,91,89,87,116,6.25E-05,0.087912088,0.08988764,0.551724138,0.50862069,0.088899864,0.530172414,0.44127255
chr13_47121594,chr13,47121594,47121594,promoter,NA,character(0),character(0),NA,8,6,35,66,103,73,68,116,6.61E-05,0.077669903,0.082191781,0.514705882,0.568965517,0.079930842,0.5418357,0.461904858
chr13_47121594,chr13,47121594,47121594,promoter,218215,character(0),character(0),Rnf144b,8,6,35,66,103,73,68,116,6.61E-05,0.077669903,0.082191781,0.514705882,0.568965517,0.079930842,0.5418357,0.461904858
chr13_47121594,chr13,47121594,47121594,intergenic,NA,"c(""218215"", ""319467"", ""320614"", ""619327"", ""70971"")","c(""105193"", ""110052"", ""16553"", ""218210"", ""218214"", ""22017"", ""380842"", ""666794"", ""67252"", ""97863"")",NA,8,6,35,66,103,73,68,116,6.61E-05,0.077669903,0.082191781,0.514705882,0.568965517,0.079930842,0.5418357,0.461904858
chr13_58216459,chr13,58216459,58216459,promoter,56085,character(0),character(0),Ubqln1,7,13,60,80,161,144,123,157,8.66E-05,0.043478261,0.090277778,0.487804878,0.50955414,0.066878019,0.498679509,0.43180149
chr13_58216459,chr13,58216459,58216459,intergenic,NA,"c(""102465191"", ""114304"", ""15387"", ""18212"", ""56278"", ""67585"", ""70153"", ""723902"", ""74386"", ""75050"")","c(""100124491"", ""100503085"", ""20745"", ""56085"", ""67339"", ""75731"", ""77134"")",NA,7,13,60,80,161,144,123,157,8.66E-05,0.043478261,0.090277778,0.487804878,0.50955414,0.066878019,0.498679509,0.43180149
chr13_58216470,chr13,58216470,58216470,promoter,56085,character(0),character(0),Ubqln1,8,8,62,88,164,145,120,161,1.63E-05,0.048780488,0.055172414,0.516666667,0.546583851,0.051976451,0.531625259,0.479648808
chr13_58216470,chr13,58216470,58216470,intergenic,NA,"c(""102465191"", ""114304"", ""15387"", ""18212"", ""56278"", ""67585"", ""70153"", ""723902"", ""74386"", ""75050"")","c(""100124491"", ""100503085"", ""20745"", ""56085"", ""67339"", ""75731"", ""77134"")",NA,8,8,62,88,164,145,120,161,1.63E-05,0.048780488,0.055172414,0.516666667,0.546583851,0.051976451,0.531625259,0.479648808
chr13_58216595,chr13,58216595,58216595,promoter,56085,character(0),character(0),Ubqln1,5,3,52,70,120,108,98,144,3.21E-05,0.041666667,0.027777778,0.530612245,0.486111111,0.034722222,0.508361678,0.473639456
chr13_58216595,chr13,58216595,58216595,intergenic,NA,"c(""102465191"", ""114304"", ""15387"", ""18212"", ""56278"", ""67585"", ""70153"", ""723902"", ""74386"", ""75050"")","c(""100124491"", ""100503085"", ""20745"", ""56085"", ""67339"", ""75731"", ""77134"")",NA,5,3,52,70,120,108,98,144,3.21E-05,0.041666667,0.027777778,0.530612245,0.486111111,0.034722222,0.508361678,0.473639456
chr13_59468417,chr13,59468417,59468417,intron,67269,character(0),character(0),Agtpbp1,13,12,41,66,102,84,69,119,8.13E-05,0.12745098,0.142857143,0.594202899,0.554621849,0.135154062,0.574412374,0.439258312
chr13_59662127,chr13,59662127,59662127,intron,105348,character(0),character(0),Golm1,6,3,26,36,84,50,47,67,9.74E-05,0.071428571,0.06,0.553191489,0.537313433,0.065714286,0.545252461,0.479538175
chr13_60709392,chr13,60709392,60709392,intron,69635,character(0),character(0),Dapk1,36,15,50,69,143,80,69,98,9.26E-05,0.251748252,0.1875,0.724637681,0.704081633,0.219624126,0.714359657,0.494735531
chr13_62417238,chr13,62417238,62417238,intergenic,NA,"c(""100504114"", ""100526474"", ""14088"", ""14120"", ""14121"", ""211378"", ""380850"", ""387142"", ""387217"", ""387221"", ""71508"", ""72061"", ""751548"", ""77117"")","c(""100041979"", ""117066"", ""432812"", ""630579"", ""64139"")",NA,15,12,54,73,164,123,105,154,4.43E-05,0.091463415,0.097560976,0.514285714,0.474025974,0.094512195,0.494155844,0.399643649
chr13_62558876,chr13,62558876,62558876,promoter,71508,character(0),character(0),Zfp935,7,2,28,57,188,96,97,191,9.61E-05,0.037234043,0.020833333,0.288659794,0.298429319,0.029033688,0.293544557,0.264510869
chr13_62558876,chr13,62558876,62558876,promoter,77117,character(0),character(0),Zfp934,7,2,28,57,188,96,97,191,9.61E-05,0.037234043,0.020833333,0.288659794,0.298429319,0.029033688,0.293544557,0.264510869
chr13_62558876,chr13,62558876,62558876,intergenic,NA,"c(""100504114"", ""100526474"", ""14088"", ""14120"", ""14121"", ""19206"", ""211378"", ""380850"", ""387142"", ""387217"", ""387221"", ""72061"", ""751548"")","c(""100041979"", ""117066"", ""432812"", ""630579"", ""71508"", ""77117"")",NA,7,2,28,57,188,96,97,191,9.61E-05,0.037234043,0.020833333,0.288659794,0.298429319,0.029033688,0.293544557,0.264510869
chr13_62712936,chr13,62712936,62712936,intron,NA,character(0),character(0),NA,25,20,46,72,136,91,63,104,5.88E-05,0.183823529,0.21978022,0.73015873,0.692307692,0.201801875,0.711233211,0.509431337
chr13_62712936,chr13,62712936,62712936,intergenic,NA,"c(""100504114"", ""100526474"", ""14088"", ""14120"", ""14121"", ""19206"", ""380850"", ""387142"", ""387217"", ""387221"", ""72061"", ""751548"", ""75522"")","c(""100041979"", ""211378"", ""432812"", ""630579"", ""71508"", ""77117"")",NA,25,20,46,72,136,91,63,104,5.88E-05,0.183823529,0.21978022,0.73015873,0.692307692,0.201801875,0.711233211,0.509431337
chr13_62816177,chr13,62816177,62816177,intergenic,NA,"c(""100504114"", ""100526474"", ""14088"", ""14120"", ""14121"", ""19206"", ""387142"", ""387217"", ""387221"", ""72061"", ""75522"", ""76251"")","c(""100041979"", ""211378"", ""380850"", ""630579"", ""71508"", ""751548"", ""77117"")",NA,14,8,38,56,108,63,71,101,9.91E-05,0.12962963,0.126984127,0.535211268,0.554455446,0.128306878,0.544833357,0.416526478
chr13_62816212,chr13,62816212,62816212,intergenic,NA,"c(""100504114"", ""100526474"", ""14088"", ""14120"", ""14121"", ""19206"", ""387142"", ""387217"", ""387221"", ""72061"", ""75522"", ""76251"")","c(""100041979"", ""211378"", ""380850"", ""630579"", ""71508"", ""751548"", ""77117"")",NA,12,5,43,64,108,69,69,103,5.24E-05,0.111111111,0.072463768,0.623188406,0.621359223,0.09178744,0.622273815,0.530486375
chr13_62816222,chr13,62816222,62816222,intergenic,NA,"c(""100504114"", ""100526474"", ""14088"", ""14120"", ""14121"", ""19206"", ""387142"", ""387217"", ""387221"", ""72061"", ""75522"", ""76251"")","c(""100041979"", ""211378"", ""380850"", ""630579"", ""71508"", ""751548"", ""77117"")",NA,8,4,38,56,97,63,67,99,5.41E-05,0.082474227,0.063492063,0.567164179,0.565656566,0.072983145,0.566410372,0.493427227
chr13_65311853,chr13,65311853,65311853,intergenic,NA,628709,"c(""105278"", ""13039"", ""170936"", ""238680"", ""238683"", ""258816"", ""66129"", ""66631"", ""68880"", ""78124"", ""97895"")",NA,10,6,44,74,206,159,115,213,4.27E-05,0.048543689,0.037735849,0.382608696,0.34741784,0.043139769,0.365013268,0.321873499
chr13_65380793,chr13,65380793,65380793,intergenic,NA,"c(""628709"", ""76803"")","c(""105278"", ""170936"", ""238680"", ""238683"", ""258816"", ""66631"", ""68880"", ""78124"", ""97895"")",NA,46,33,54,114,156,125,81,170,8.00E-05,0.294871795,0.264,0.666666667,0.670588235,0.279435897,0.668627451,0.389191554
chr13_65476317,chr13,65476317,65476317,intergenic,NA,"c(""628709"", ""76803"")","c(""170936"", ""238680"", ""238683"", ""258816"", ""66631"", ""68880"", ""78124"", ""97895"")",NA,17,18,52,97,164,125,103,178,7.79E-05,0.103658537,0.144,0.504854369,0.54494382,0.123829268,0.524899095,0.401069826
chr13_65476318,chr13,65476318,65476318,intergenic,NA,"c(""628709"", ""76803"")","c(""170936"", ""238680"", ""238683"", ""258816"", ""66631"", ""68880"", ""78124"", ""97895"")",NA,20,13,57,90,174,132,114,175,3.57E-05,0.114942529,0.098484848,0.5,0.514285714,0.106713689,0.507142857,0.400429169
chr13_65528975,chr13,65528975,65528975,intergenic,NA,"c(""628709"", ""76803"")","c(""170936"", ""238680"", ""238683"", ""258816"", ""66631"", ""78124"", ""97895"")",NA,28,18,86,119,205,145,128,192,1.90E-05,0.136585366,0.124137931,0.671875,0.619791667,0.130361648,0.645833333,0.515471685
chr13_65529281,chr13,65529281,65529281,intergenic,NA,"c(""628709"", ""76803"")","c(""170936"", ""238680"", ""238683"", ""258816"", ""66631"", ""78124"", ""97895"")",NA,8,7,39,48,101,73,61,83,6.46E-05,0.079207921,0.095890411,0.639344262,0.578313253,0.087549166,0.608828758,0.521279592
chr13_65529899,chr13,65529899,65529899,intergenic,NA,"c(""628709"", ""76803"")","c(""170936"", ""238680"", ""238683"", ""258816"", ""66631"", ""78124"", ""97895"")",NA,9,6,22,60,56,43,24,65,4.64E-05,0.160714286,0.139534884,0.916666667,0.923076923,0.150124585,0.919871795,0.76974721
chr13_65529912,chr13,65529912,65529912,intergenic,NA,"c(""628709"", ""76803"")","c(""170936"", ""238680"", ""238683"", ""258816"", ""66631"", ""78124"", ""97895"")",NA,13,8,20,58,57,42,22,63,6.81E-05,0.228070175,0.19047619,0.909090909,0.920634921,0.209273183,0.914862915,0.705589732
chr13_65529921,chr13,65529921,65529921,intergenic,NA,"c(""628709"", ""76803"")","c(""170936"", ""238680"", ""238683"", ""258816"", ""66631"", ""78124"", ""97895"")",NA,12,9,27,59,92,61,35,82,5.84E-05,0.130434783,0.147540984,0.771428571,0.719512195,0.138987883,0.745470383,0.6064825
chr13_66209007,chr13,66209007,66209007,intergenic,NA,"c(""100038538"", ""19210"", ""218311"", ""268670"", ""380855"", ""432769"", ""432770"", ""66410"", ""67530"", ""71226"", ""76803"", ""78251"")","c(""170936"", ""628709"")",NA,4,2,32,60,169,162,96,176,4.53E-05,0.023668639,0.012345679,0.333333333,0.340909091,0.018007159,0.337121212,0.319114053
chr13_66563588,chr13,66563588,66563588,intron,NA,character(0),character(0),NA,21,19,58,79,296,246,174,278,9.63E-05,0.070945946,0.077235772,0.333333333,0.284172662,0.074090859,0.308752998,0.234662138
chr13_66563588,chr13,66563588,66563588,intron,76803,character(0),character(0),2410141K09Rik,21,19,58,79,296,246,174,278,9.63E-05,0.070945946,0.077235772,0.333333333,0.284172662,0.074090859,0.308752998,0.234662138
chr13_66563589,chr13,66563589,66563589,intron,NA,character(0),character(0),NA,17,14,45,70,258,180,146,227,8.14E-05,0.065891473,0.077777778,0.308219178,0.308370044,0.071834625,0.308294611,0.236459986
chr13_66563589,chr13,66563589,66563589,intron,76803,character(0),character(0),2410141K09Rik,17,14,45,70,258,180,146,227,8.14E-05,0.065891473,0.077777778,0.308219178,0.308370044,0.071834625,0.308294611,0.236459986
chr13_66589156,chr13,66589156,66589156,intron,NA,character(0),character(0),NA,93,70,117,215,424,296,242,434,4.70E-05,0.219339623,0.236486486,0.483471074,0.495391705,0.227913055,0.48943139,0.261518335
chr13_66589156,chr13,66589156,66589156,intron,76803,character(0),character(0),2410141K09Rik,93,70,117,215,424,296,242,434,4.70E-05,0.219339623,0.236486486,0.483471074,0.495391705,0.227913055,0.48943139,0.261518335
chr13_66589166,chr13,66589166,66589166,intron,NA,character(0),character(0),NA,59,51,107,198,438,315,250,444,3.58E-05,0.134703196,0.161904762,0.428,0.445945946,0.148303979,0.436972973,0.288668994
chr13_66589166,chr13,66589166,66589166,intron,76803,character(0),character(0),2410141K09Rik,59,51,107,198,438,315,250,444,3.58E-05,0.134703196,0.161904762,0.428,0.445945946,0.148303979,0.436972973,0.288668994
